outcome,AgeGroup,Stage,candidate_joinpoints,n_joinpoints,aic,bic,selected_by_bic,dispersion
Incidence,20-49,Distant,2009;2016,2,136.69341852602707,140.67634762024304,False,1.0
Incidence,20-49,Distant,2009;2017,2,136.81677424857088,140.79970334278684,False,1.0
Incidence,20-49,Distant,2009;2018,2,136.31950888635265,140.3024379805686,False,1.0
Incidence,20-49,Distant,2009;2019,2,135.8125344965739,139.79546359078986,False,1.0
Incidence,20-49,Distant,2010;2014,2,136.40178918466657,140.38471827888253,False,1.0
Incidence,20-49,Distant,2010;2015,2,136.25837814758904,140.241307241805,False,1.0
Incidence,20-49,Distant,2010;2016,2,135.96441059054288,139.94733968475884,False,1.0
Incidence,20-49,Distant,2010;2017,2,136.26058554907976,140.24351464329573,False,1.0
Incidence,20-49,Distant,2010;2018,2,135.63266862667328,139.61559772088924,False,1.0
Incidence,20-49,Distant,2010;2019,2,135.09165411067397,139.07458320488993,False,1.0
Incidence,20-49,Distant,2011;2015,2,136.29164322308853,140.2745723173045,False,1.0
Incidence,20-49,Distant,2011;2016,2,135.98613699129874,139.9690660855147,False,1.0
Incidence,20-49,Distant,2011;2017,2,136.48342933435623,140.4663584285722,False,1.0
Incidence,20-49,Distant,2011;2018,2,135.76893914881788,139.75186824303384,False,1.0
Incidence,20-49,Distant,2011;2019,2,135.22397486865893,139.2069039628749,False,1.0
Incidence,20-49,Distant,2012;2016,2,136.03828929019292,140.02121838440888,False,1.0
Incidence,20-49,Distant,2012;2017,2,136.83014960165838,140.81307869587434,False,1.0
Incidence,20-49,Distant,2012;2018,2,136.0393622112311,140.02229130544706,False,1.0
Incidence,20-49,Distant,2012;2019,2,135.5116167869296,139.49454588114557,False,1.0
Incidence,20-49,Distant,2013;2017,2,137.88674072499973,141.8696698192157,False,1.0
Incidence,20-49,Distant,2013;2018,2,137.00827915983584,140.9912082540518,False,1.0
Incidence,20-49,Distant,2013;2019,2,136.48212276145264,140.4650518556686,False,1.0
Incidence,20-49,Distant,2014;2018,2,138.48377657035297,142.46670566456893,False,1.0
Incidence,20-49,Distant,2014;2019,2,137.9080023449364,141.89093143915235,False,1.0
Incidence,20-49,Distant,2015;2019,2,138.72953319270323,142.7124622869192,False,1.0
Incidence,20-49,Localized,None,0,126.74272348653989,128.73418803364788,True,1.3331704993098372
Incidence,20-49,Localized,2008,1,128.72978580565143,131.7169826263134,False,1.4104433175821205
Incidence,20-49,Localized,2009,1,128.7426992022302,131.72989602289218,False,1.4115523555023501
Incidence,20-49,Localized,2010,1,128.60683100630501,131.594027826967,False,1.4062170279455046
Incidence,20-49,Localized,2011,1,128.65641925745084,131.6436160781128,False,1.4058840219721314
Incidence,20-49,Localized,2012,1,128.6642312990298,131.6514281196918,False,1.4047202267264947
Incidence,20-49,Localized,2013,1,128.6039959710903,131.5911927917523,False,1.399006385225348
Incidence,20-49,Localized,2014,1,128.47251933879198,131.45971615945396,False,1.3886778210417223
Incidence,20-49,Localized,2015,1,128.2727931826745,131.25999000333647,False,1.3751418756521265
Incidence,20-49,Localized,2016,1,128.22125908724365,131.20845590790563,False,1.372601730313126
Incidence,20-49,Localized,2017,1,127.74101948599,130.72821630665197,False,1.3425726861286473
Incidence,20-49,Localized,2018,1,127.10582552811877,130.09302234878075,False,1.3084499607691793
Incidence,20-49,Localized,2019,1,125.750718207588,128.73791502824997,False,1.2435308374542557
Incidence,20-49,Localized,2008;2012,2,130.33034974642302,134.313278840639,False,1.4621342728420297
