outcome,AgeGroup,Stage,candidate_joinpoints,n_joinpoints,aic,bic,selected_by_bic,dispersion
IBM,20-49,,2009;2014,2,116.7188323523589,120.49658826902467,False,1.0
IBM,20-49,,2009;2015,2,116.41932820663807,120.19708412330382,False,1.0
IBM,20-49,,2009;2016,2,116.35394322325197,120.13169913991774,False,1.0
IBM,20-49,,2009;2017,2,117.20710879748138,120.98486471414714,False,1.0
IBM,20-49,,2009;2018,2,118.1112274708563,121.88898338752207,False,1.0
IBM,20-49,,2009;2019,2,118.53014865606059,122.30790457272636,False,1.0
IBM,20-49,,2010;2014,2,116.66487379450864,120.44262971117439,False,1.0
IBM,20-49,,2010;2015,2,116.39697814822068,120.17473406488645,False,1.0
IBM,20-49,,2010;2016,2,116.3588668668381,120.13662278350387,False,1.0
IBM,20-49,,2010;2017,2,117.21710482030181,120.99486073696758,False,1.0
IBM,20-49,,2010;2018,2,118.06274143781535,121.8404973544811,False,1.0
IBM,20-49,,2010;2019,2,118.42378719531578,122.20154311198155,False,1.0
IBM,20-49,,2011;2015,2,116.28071159187289,120.05846750853866,False,1.0
IBM,20-49,,2011;2016,2,116.312338036853,120.09009395351876,False,1.0
IBM,20-49,,2011;2017,2,117.21838051865988,120.99613643532564,False,1.0
IBM,20-49,,2011;2018,2,118.02143878186514,121.7991946985309,False,1.0
IBM,20-49,,2011;2019,2,118.32980911184609,122.10756502851186,False,1.0
IBM,20-49,,2012;2016,2,116.4266443428701,120.20440025953587,False,1.0
IBM,20-49,,2012;2017,2,117.19699886781457,120.97475478448033,False,1.0
IBM,20-49,,2012;2018,2,117.79227166453272,121.57002758119847,False,1.0
IBM,20-49,,2012;2019,2,117.97306253578019,121.75081845244594,False,1.0
IBM,20-49,,2013;2017,2,117.15917360272768,120.93692951939343,False,1.0
IBM,20-49,,2013;2018,2,117.59046342793076,121.36821934459653,False,1.0
IBM,20-49,,2013;2019,2,117.67430679954212,121.45206271620788,False,1.0
IBM,20-49,,2014;2018,2,117.1393016304801,120.91705754714587,False,1.0
IBM,20-49,,2014;2019,2,117.11131321829866,120.88906913496442,False,1.0
IBM,20-49,,2015;2019,2,116.43433343675986,120.21208935342563,False,1.0
IBM,50-64,,None,0,141.50361300779483,143.3924909661277,False,1.185159044933477
IBM,50-64,,2008,1,134.0639583422668,136.89727527976612,False,1.0
IBM,50-64,,2009,1,131.78877607563177,134.6220930131311,False,1.0
IBM,50-64,,2010,1,131.32920338327216,134.16252032077148,True,1.0
IBM,50-64,,2011,1,131.52147770249402,134.35479463999334,False,1.0
IBM,50-64,,2012,1,131.90482685073084,134.73814378823016,False,1.0
IBM,50-64,,2013,1,132.49366970342143,135.32698664092075,False,1.0
IBM,50-64,,2014,1,132.84535239397965,135.67866933147897,False,1.0
IBM,50-64,,2015,1,133.6200573516336,136.4533742891329,False,1.0
IBM,50-64,,2016,1,134.91265434769034,137.74597128518965,False,1.0
IBM,50-64,,2017,1,134.89313789504845,137.72645483254777,False,1.0
IBM,50-64,,2018,1,135.17382624429294,138.00714318179226,False,1.0
IBM,50-64,,2019,1,137.1491771287712,139.98249406627053,False,1.0
IBM,50-64,,2008;2012,2,133.52776261914775,137.30551853581352,False,1.0
IBM,50-64,,2008;2013,2,133.58972308294815,137.36747899961392,False,1.0
IBM,50-64,,2008;2014,2,133.42392696653386,137.20168288319962,False,1.0
IBM,50-64,,2008;2015,2,133.50990332766077,137.28765924432653,False,1.0
IBM,50-64,,2008;2016,2,133.89692984279168,137.67468575945745,False,1.0
IBM,50-64,,2008;2017,2,133.46715805200424,137.24491396867,False,1.0
IBM,50-64,,2008;2018,2,133.22616770335438,137.00392362002015,False,1.0
IBM,50-64,,2008;2019,2,134.11618712225336,137.89394303891913,False,1.0
IBM,50-64,,2009;2013,2,132.93800737882822,136.71576329549399,False,1.0
IBM,50-64,,2009;2014,2,132.68268783962972,136.4604437562955,False,1.0
IBM,50-64,,2009;2015,2,132.61881890095262,136.3965748176184,False,1.0
IBM,50-64,,2009;2016,2,132.78876565200449,136.56652156867025,False,1.0
IBM,50-64,,2009;2017,2,132.3546795916155,136.13243550828128,False,1.0
IBM,50-64,,2009;2018,2,132.05229969065104,135.8300556073168,False,1.0
IBM,50-64,,2009;2019,2,132.67308127907302,136.45083719573879,False,1.0
IBM,50-64,,2010;2014,2,132.85971762576438,136.63747354243014,False,1.0
IBM,50-64,,2010;2015,2,132.77342624184263,136.5511821585084,False,1.0
IBM,50-64,,2010;2016,2,132.8614548691078,136.63921078577357,False,1.0
IBM,50-64,,2010;2017,2,132.4753847870912,136.25314070375697,False,1.0
IBM,50-64,,2010;2018,2,132.17282810101543,135.9505840176812,False,1.0
IBM,50-64,,2010;2019,2,132.6483132403556,136.42606915702137,False,1.0
IBM,50-64,,2011;2015,2,133.28947089033005,137.06722680699582,False,1.0
IBM,50-64,,2011;2016,2,133.3397255984446,137.11748151511037,False,1.0
IBM,50-64,,2011;2017,2,133.0222170692414,136.79997298590717,False,1.0
IBM,50-64,,2011;2018,2,132.7410446291852,136.51880054585098,False,1.0
IBM,50-64,,2011;2019,2,133.11732088836138,136.89507680502714,False,1.0
IBM,50-64,,2012;2016,2,133.87423556011882,137.6519914767846,False,1.0
IBM,50-64,,2012;2017,2,133.65124252286697,137.42899843953273,False,1.0
IBM,50-64,,2012;2018,2,133.40563197547092,137.1833878921367,False,1.0
IBM,50-64,,2012;2019,2,133.69739143465986,137.47514735132563,False,1.0
IBM,50-64,,2013;2017,2,134.38504782628726,138.16280374295303,False,1.0
IBM,50-64,,2013;2018,2,134.1835442867019,137.96130020336767,False,1.0
IBM,50-64,,2013;2019,2,134.40846041957303,138.1862163362388,False,1.0
IBM,50-64,,2014;2018,2,134.71843271697716,138.49618863364293,False,1.0
IBM,50-64,,2014;2019,2,134.83949371685594,138.6172496335217,False,1.0
IBM,50-64,,2015;2019,2,135.61292076599273,139.3906766826585,False,1.0
IBM,65+,,None,0,155.41060011387583,157.2994780722087,False,1.3708340153516203
IBM,65+,,2008,1,155.10061991456223,157.93393685206155,False,1.3093939724387573
IBM,65+,,2009,1,153.46264606296728,156.2959630004666,False,1.20943918488685
IBM,65+,,2010,1,152.71433680438338,155.5476537418827,False,1.162386565407412
IBM,65+,,2011,1,152.22578075630372,155.05909769380304,False,1.1300090475089095
IBM,65+,,2012,1,152.39196922634585,155.22528616384517,False,1.1378509537901436
IBM,65+,,2013,1,151.5227746489287,154.35609158642802,False,1.0853696447582701
IBM,65+,,2014,1,151.68373687101973,154.51705380851905,False,1.0970907759818898
IBM,65+,,2015,1,151.37273732148373,154.20605425898304,False,1.0789046333654382
IBM,65+,,2016,1,150.5007574910872,153.33407442858652,False,1.0253500350059788
IBM,65+,,2017,1,148.89318310984578,151.7265000473451,False,1.0
IBM,65+,,2018,1,148.8123918103022,151.6457087478015,False,1.0
IBM,65+,,2019,1,148.7354519139493,151.56876885144862,True,1.0
IBM,65+,,2008;2012,2,154.1629512783851,157.94070719505086,False,1.197266682593079
IBM,65+,,2008;2013,2,153.33401820929777,157.11177412596354,False,1.145311630499298
IBM,65+,,2008;2014,2,153.65417988995523,157.431935806621,False,1.1684870273699288
IBM,65+,,2008;2015,2,153.3713353328061,157.14909124947187,False,1.1508253596370006
IBM,65+,,2008;2016,2,152.5006389460499,156.27839486271566,False,1.0936618716786397
IBM,65+,,2008;2017,2,150.89318276759155,154.67093868425732,False,1.0
IBM,65+,,2008;2018,2,150.78543388640236,154.56318980306813,False,1.0
IBM,65+,,2008;2019,2,150.64364964091772,154.42140555758348,False,1.0
IBM,65+,,2009;2013,2,153.5222541459437,157.30001006260946,False,1.1576948445566277
IBM,65+,,2009;2014,2,153.62537062991845,157.40312654658422,False,1.166127371990234
IBM,65+,,2009;2015,2,153.24597066567821,157.02372658234398,False,1.1417002275594093
IBM,65+,,2009;2016,2,152.35934466519217,156.13710058185794,False,1.0831123798959437
IBM,65+,,2009;2017,2,150.78099944398087,154.55875536064664,False,1.0
IBM,65+,,2009;2018,2,150.5553801111065,154.33313602777227,False,1.0
IBM,65+,,2009;2019,2,150.308382618329,154.08613853499477,False,1.0
IBM,65+,,2010;2014,2,153.59114496000058,157.36890087666634,False,1.1638473124245166
IBM,65+,,2010;2015,2,153.2037824755227,156.98153839218847,False,1.1387893947558752
IBM,65+,,2010;2016,2,152.33266148025092,156.1104173969167,False,1.0811890538406148
IBM,65+,,2010;2017,2,150.77500317367873,154.5527590903445,False,1.0
IBM,65+,,2010;2018,2,150.52708355013152,154.3048394667973,False,1.0
IBM,65+,,2010;2019,2,150.2519861938045,154.02974211047027,False,1.0
IBM,65+,,2011;2015,2,153.22200357824954,156.9997594949153,False,1.1395047131397038
IBM,65+,,2011;2016,2,152.37080715192855,156.1485630685943,False,1.083414307256949
IBM,65+,,2011;2017,2,150.82261402697964,154.6003699436454,False,1.0
IBM,65+,,2011;2018,2,150.58199840235898,154.35975431902474,False,1.0
IBM,65+,,2011;2019,2,150.30097953625307,154.07873545291883,False,1.0
IBM,65+,,2012;2016,2,152.49806795105377,156.27582386771954,False,1.093206380793723
IBM,65+,,2012;2017,2,150.89078258491423,154.66853850158,False,1.0
IBM,65+,,2012;2018,2,150.76544290803565,154.54319882470142,False,1.0
IBM,65+,,2012;2019,2,150.54992515595757,154.32768107262334,False,1.0
IBM,65+,,2013;2017,2,150.8922744498542,154.67003036651997,False,1.0
IBM,65+,,2013;2018,2,150.74486490966143,154.5226208263272,False,1.0
IBM,65+,,2013;2019,2,150.49646379850617,154.27421971517194,False,1.0
IBM,65+,,2014;2018,2,150.80748453954521,154.58524045621098,False,1.0
IBM,65+,,2014;2019,2,150.68684266688683,154.4645985835526,False,1.0
IBM,65+,,2015;2019,2,150.73161682107428,154.50937273774005,False,1.0
